,motor_timestamp,m1,m2,m3,m4,bat_timestamp,bat_volt,cmd_timestamp,cmd_thrust,cmd_act_thrust,cmd_roll,cmd_pitch,cmd_yawrate,stabilizer_timestamp,stabilizer_thrust,des_timestamp,des_x,des_y,des_z,mocap_output_timestamp,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,stateZ_timestamp,stateZ_x,stateZ_y,stateZ_z,stateZ_quat,stateZ_vx,stateZ_vy,stateZ_vz,stateZ_rollrate,stateZ_pitchrate,stateZ_yawrate
0,64247.0,0.0,0.0,0.0,0.0,64245.0,3.800586462020874,,,,,,,,,2.125305652618408,0.0,0.0,0.023,,,,,,,,,64170.0,-376.0,-20.0,23.0,-533197823.0,-10.0,-1.0,-3.0,-3.0,-1.0,0.0
1,64257.0,0.0,0.0,0.0,0.0,64255.0,3.800586462020874,,,,,,,,,2.138598918914795,0.0,0.0,0.022,,,,,,,,,64180.0,-377.0,-20.0,22.0,-533197823.0,-19.0,-1.0,-4.0,-1.0,0.0,0.0
2,64267.0,0.0,0.0,0.0,0.0,64265.0,3.800586462020874,,,,,,,,,2.1517038345336914,0.0,0.0,0.022,,,,,,,,,64190.0,-377.0,-20.0,22.0,-533197823.0,-13.0,0.0,-4.0,0.0,-2.0,4.0
3,64277.0,0.0,0.0,0.0,0.0,64275.0,3.800586462020874,,,,,,,,,2.1641528606414795,0.0,0.0,0.022,,,,,,,,,64200.0,-378.0,-20.0,22.0,-533197823.0,-18.0,-1.0,-6.0,4.0,3.0,0.0
4,64287.0,0.0,0.0,0.0,0.0,64285.0,3.800586462020874,,,,,,,,,2.1766295433044434,0.0,0.0,0.023,,,,,,,,,64210.0,-378.0,-20.0,22.0,-533197823.0,-18.0,-2.0,-6.0,-5.0,0.0,-5.0
5,64297.0,0.0,0.0,0.0,0.0,64295.0,3.800586462020874,,,,,,,,,2.1894524097442627,-0.002,-0.002,0.023,,,,,,,,,64220.0,-378.0,-20.0,22.0,-533197823.0,-18.0,-1.0,-6.0,0.0,-3.0,1.0
6,64307.0,0.0,0.0,0.0,0.0,64305.0,3.800586462020874,,,,,,,,,2.2025907039642334,-0.001,-0.001,0.023,,,,,,,,,64230.0,-377.0,-20.0,22.0,-533197823.0,-10.0,0.0,-6.0,-1.0,-2.0,3.0
7,64317.0,0.0,0.0,0.0,0.0,64315.0,3.800586462020874,,,,,,,,,2.2153067588806152,-0.001,-0.001,0.023,,,,,,,,,64240.0,-377.0,-20.0,22.0,-533197823.0,-9.0,-1.0,-6.0,4.0,2.0,4.0
8,64327.0,0.0,0.0,0.0,0.0,64325.0,3.800586462020874,,,,,,,,,2.228032350540161,-0.001,-0.001,0.023,,,,,,,,,64250.0,0.0,0.0,20.0,-1073741824.0,-6.0,0.0,0.0,-2.0,-2.0,-2.0
9,64337.0,0.0,0.0,0.0,0.0,64335.0,3.800586462020874,,,,,,,,,2.241234540939331,-0.001,-0.001,0.023,,,,,,,,,64260.0,0.0,0.0,20.0,-1073741312.0,-6.0,-1.0,0.0,-5.0,-1.0,-2.0
