,motor_timestamp,m1,m2,m3,m4,bat_timestamp,bat_volt,cmd_timestamp,cmd_thrust,cmd_act_thrust,cmd_roll,cmd_pitch,cmd_yawrate,stabilizer_timestamp,stabilizer_thrust,des_timestamp,des_x,des_y,des_z,mocap_output_timestamp,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,stateZ_timestamp,stateZ_x,stateZ_y,stateZ_z,stateZ_quat,stateZ_vx,stateZ_vy,stateZ_vz,stateZ_rollrate,stateZ_pitchrate,stateZ_yawrate
0,19633.0,0.0,0.0,0.0,0.0,19632.0,3.763636350631714,,,,,,,,,2.002073287963867,0.001,0.001,0.026,,,,,,,,,19630.0,0.0,0.0,26.0,-536870912.0,0.0,-2.0,0.0,2.0,-1.0,0.0
1,19643.0,0.0,0.0,0.0,0.0,19642.0,3.763636350631714,,,,,,,,,2.0152077674865723,0.001,0.001,0.026,,,,,,,,,19640.0,0.0,0.0,26.0,-536870400.0,4.0,-2.0,0.0,-1.0,0.0,2.0
2,19653.0,0.0,0.0,0.0,0.0,19652.0,3.763636350631714,,,,,,,,,2.0275044441223145,0.001,0.001,0.026,,,,,,,,,19650.0,0.0,0.0,27.0,-536346112.0,0.0,-3.0,0.0,-3.0,3.0,2.0
3,19663.0,0.0,0.0,0.0,0.0,19662.0,3.763636350631714,,,,,,,,,2.0407874584198,0.0,0.0,0.026,,,,,,,,,19660.0,0.0,0.0,26.0,-536869888.0,8.0,-4.0,0.0,0.0,0.0,0.0
4,19673.0,0.0,0.0,0.0,0.0,19672.0,3.763636350631714,,,,,,,,,2.0536746978759766,0.0,0.0,0.026,,,,,,,,,19670.0,0.0,0.0,27.0,-536346624.0,1.0,-5.0,-1.0,-2.0,3.0,-1.0
5,19683.0,0.0,0.0,0.0,0.0,19682.0,3.763636350631714,,,,,,,,,2.066248655319214,0.001,0.001,0.026,,,,,,,,,19680.0,0.0,0.0,25.0,-536869888.0,9.0,-4.0,-1.0,0.0,0.0,-1.0
6,19693.0,0.0,0.0,0.0,0.0,19692.0,3.763636350631714,,,,,,,,,2.079575777053833,0.001,0.001,0.026,,,,,,,,,19690.0,0.0,0.0,25.0,-536869888.0,10.0,-5.0,-1.0,-2.0,-1.0,0.0
7,19703.0,0.0,0.0,0.0,0.0,19702.0,3.763636350631714,,,,,,,,,2.092013120651245,0.001,0.001,0.026,,,,,,,,,19700.0,0.0,0.0,25.0,-536869888.0,9.0,-7.0,-1.0,0.0,3.0,2.0
8,19713.0,0.0,0.0,0.0,0.0,19712.0,3.763636350631714,,,,,,,,,2.1046414375305176,0.002,0.002,0.026,,,,,,,,,19710.0,0.0,0.0,25.0,-536345600.0,0.0,-8.0,-1.0,0.0,-2.0,0.0
9,19723.0,0.0,0.0,0.0,0.0,19722.0,3.763636350631714,,,,,,,,,2.1170196533203125,0.001,0.001,0.027,,,,,,,,,19720.0,0.0,0.0,25.0,-535298048.0,5.0,-7.0,-4.0,-1.0,1.0,0.0
10,19733.0,0.0,0.0,0.0,0.0,19732.0,3.763636350631714,,,,,,,,,2.130113363265991,0.001,0.001,0.027,,,,,,,,,19730.0,0.0,0.0,25.0,-535297024.0,0.0,-7.0,-4.0,-1.0,0.0,-1.0
11,19743.0,0.0,0.0,0.0,0.0,19742.0,3.763636350631714,,,,,,,,,2.1428706645965576,0.0,0.0,0.027,,,,,,,,,19740.0,0.0,0.0,25.0,-536345600.0,4.0,-10.0,-4.0,1.0,0.0,8.0
12,19753.0,0.0,0.0,0.0,0.0,19752.0,3.763636350631714,,,,,,,,,2.1551589965820312,0.0,0.0,0.027,,,,,,,,,19750.0,0.0,0.0,25.0,-535298048.0,6.0,-8.0,-4.0,0.0,1.0,2.0
13,19763.0,0.0,0.0,0.0,0.0,19762.0,3.763636350631714,,,,,,,,,2.1677157878875732,0.0,0.0,0.027,,,,,,,,,19760.0,0.0,0.0,25.0,-535298048.0,6.0,-9.0,-4.0,0.0,0.0,0.0
14,19773.0,0.0,0.0,0.0,0.0,19772.0,3.763636350631714,,,,,,,,,2.180907964706421,0.0,0.0,0.028,,,,,,,,,19770.0,0.0,0.0,25.0,-533199872.0,5.0,3.0,-1.0,-2.0,1.0,1.0
15,19783.0,0.0,0.0,0.0,0.0,19782.0,3.763636350631714,,,,,,,,,2.1944613456726074,0.0,0.0,0.029,,,,,,,,,19780.0,0.0,0.0,25.0,-534247424.0,0.0,-4.0,-1.0,4.0,1.0,-1.0
16,19793.0,0.0,0.0,0.0,0.0,19792.0,3.763636350631714,,,,,,,,,2.2070155143737793,0.0,0.0,0.028,,,,,,,,,19790.0,0.0,0.0,25.0,-534247424.0,0.0,-4.0,-1.0,-1.0,3.0,-3.0
17,19803.0,0.0,0.0,0.0,0.0,19802.0,3.763636350631714,,,,,,,,,2.220139265060425,-0.001,-0.001,0.03,,,,,,,,,19800.0,0.0,0.0,25.0,-534247424.0,-1.0,-4.0,-1.0,-1.0,-7.0,0.0
18,19813.0,0.0,0.0,0.0,0.0,19812.0,3.763636350631714,,,,,,,,,2.23264741897583,-0.006,-0.006,0.031,,,,,,,,,19810.0,2.0,0.0,26.0,-533723136.0,23.0,2.0,0.0,-2.0,-3.0,0.0
19,19823.0,0.0,0.0,0.0,0.0,19822.0,3.763636350631714,,,,,,,,,2.245065212249756,-0.004,-0.004,0.024,,,,,,,,,19820.0,1.0,0.0,26.0,-533725184.0,12.0,2.0,1.0,0.0,-1.0,-2.0
20,19833.0,0.0,0.0,0.0,0.0,19832.0,3.763636350631714,,,,,,,,,2.257413864135742,-0.007,-0.007,0.028,,,,,,,,,19830.0,1.0,0.0,26.0,-533724160.0,16.0,0.0,1.0,0.0,-1.0,0.0
21,19843.0,55174.0,53900.0,54472.0,55730.0,19842.0,3.763636350631714,,,,,,,,,2.270634412765503,-0.013,-0.013,0.029,,,,,,,,,19840.0,1.0,0.0,26.0,-533724160.0,16.0,0.0,0.0,2.0,-9.0,0.0
22,19853.0,55051.0,54399.0,54973.0,55513.0,19852.0,3.4944281578063965,,,,,,,,,2.2833449840545654,-0.014,-0.014,0.032,,,,,,,,,19850.0,0.0,0.0,26.0,-533198848.0,1.0,1.0,2.0,4.0,3.0,2.0
23,19863.0,56169.0,53325.0,54205.0,57213.0,19862.0,3.4944281578063965,,,,,,,,,2.2960011959075928,-0.015,-0.015,0.032,,,,,,,,,19860.0,1.0,0.0,26.0,-533725184.0,12.0,3.0,3.0,-7.0,-8.0,-12.0
