,motor_timestamp,m1,m2,m3,m4,bat_timestamp,bat_volt,cmd_timestamp,cmd_thrust,cmd_act_thrust,cmd_roll,cmd_pitch,cmd_yawrate,stabilizer_timestamp,stabilizer_thrust,des_timestamp,des_x,des_y,des_z,des_vx,des_vy,des_vz,mocap_output_timestamp,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,stateZ_timestamp,stateZ_x,stateZ_y,stateZ_z,stateZ_quat,stateZ_vx,stateZ_vy,stateZ_vz,stateZ_rollrate,stateZ_pitchrate,stateZ_yawrate
0,7974.0,0.0,0.0,0.0,0.0,7973.0,4.090909481048584,,,,,,,,,2.046186923980713,-0.001,-0.001,0.02,-0.005,0.0,-0.005,,,,,,,,,7971.0,0.0,0.0,16.0,-1073741824.0,5.0,-3.0,0.0,0.0,3.0,1.0
1,7984.0,0.0,0.0,0.0,0.0,7983.0,4.090909481048584,,,,,,,,,2.059736967086792,0.0,0.0,0.022,-0.001,0.0,0.009,,,,,,,,,7981.0,0.0,0.0,17.0,-536346624.0,4.0,-3.0,0.0,-2.0,0.0,-1.0
2,7994.0,0.0,0.0,0.0,0.0,7993.0,4.090909481048584,,,,,,,,,2.0738306045532227,0.0,0.0,0.023,-0.002,-0.002,0.009,,,,,,,,,7991.0,0.0,0.0,17.0,-536346624.0,4.0,-3.0,0.0,0.0,0.0,-1.0
3,8004.0,0.0,0.0,0.0,0.0,8003.0,4.090909481048584,,,,,,,,,2.086872100830078,-0.001,-0.001,0.023,-0.006,0.0,0.009,,,,,,,,,8001.0,0.0,0.0,17.0,-536346112.0,6.0,-3.0,0.0,-2.0,4.0,0.0
4,8014.0,0.0,0.0,0.0,0.0,8013.0,4.090909481048584,,,,,,,,,2.100243330001831,-0.002,-0.002,0.023,-0.018,0.004,0.009,,,,,,,,,8011.0,0.0,0.0,16.0,-536870400.0,10.0,-3.0,0.0,5.0,1.0,0.0
5,8024.0,0.0,0.0,0.0,0.0,8023.0,4.090909481048584,,,,,,,,,2.113492965698242,0.0,0.0,0.02,-0.004,0.003,-0.006,,,,,,,,,8021.0,0.0,0.0,22.0,-536870400.0,11.0,-4.0,3.0,0.0,-1.0,4.0
6,8034.0,0.0,0.0,0.0,0.0,8033.0,4.090909481048584,,,,,,,,,2.126539468765259,-0.002,-0.002,0.02,-0.019,0.004,-0.007,,,,,,,,,8031.0,0.0,0.0,22.0,-535296000.0,-1.0,0.0,3.0,-3.0,0.0,0.0
7,8044.0,0.0,0.0,0.0,0.0,8043.0,4.090909481048584,,,,,,,,,2.1407852172851562,-0.001,-0.001,0.02,-0.012,0.0,-0.005,,,,,,,,,8041.0,0.0,0.0,22.0,-535296000.0,1.0,0.0,3.0,-3.0,0.0,3.0
8,8054.0,0.0,0.0,0.0,0.0,8053.0,4.090909481048584,,,,,,,,,2.155954360961914,-0.002,-0.002,0.024,-0.02,0.005,0.016,,,,,,,,,8051.0,0.0,0.0,22.0,-535294976.0,-3.0,2.0,3.0,0.0,1.0,-1.0
9,8064.0,0.0,0.0,0.0,0.0,8063.0,4.090909481048584,,,,,,,,,2.175990581512451,-0.001,-0.001,0.024,-0.013,-0.005,0.023,,,,,,,,,8061.0,0.0,0.0,20.0,-536345600.0,8.0,-2.0,-1.0,0.0,-4.0,0.0
10,8074.0,0.0,0.0,0.0,0.0,8073.0,4.090909481048584,,,,,,,,,2.196213960647583,-0.002,-0.002,0.022,-0.016,-0.014,0.015,,,,,,,,,8071.0,0.0,0.0,20.0,-1072167936.0,9.0,-8.0,-1.0,-4.0,1.0,1.0
11,8084.0,0.0,0.0,0.0,0.0,8083.0,4.090909481048584,,,,,,,,,2.218596935272217,-0.002,-0.002,0.023,-0.02,-0.014,0.057,,,,,,,,,8081.0,0.0,0.0,20.0,-536344576.0,1.0,-2.0,-1.0,-1.0,-1.0,1.0
12,8094.0,0.0,0.0,0.0,0.0,8093.0,4.090909481048584,,,,,,,,,2.2520384788513184,-0.006,-0.006,0.025,-0.045,-0.099,0.128,,,,,,,,,8091.0,0.0,0.0,20.0,-534247424.0,1.0,3.0,-1.0,2.0,0.0,-2.0
13,8104.0,0.0,0.0,0.0,0.0,8103.0,4.090909481048584,,,,,,,,,2.3586370944976807,-0.015,-0.015,0.024,-0.098,-0.05,0.186,,,,,,,,,8101.0,0.0,0.0,22.0,-535297024.0,12.0,0.0,8.0,-2.0,0.0,-3.0
14,8114.0,0.0,0.0,0.0,0.0,8113.0,4.096188068389893,,,,,,,,,2.382554769515991,-0.019,-0.019,0.031,-0.11,-0.059,0.284,,,,,,,,,8111.0,0.0,0.0,22.0,-535297024.0,13.0,0.0,8.0,0.0,-1.0,-2.0
15,8124.0,0.0,0.0,0.0,0.0,8123.0,4.096188068389893,,,,,,,,,2.403916835784912,-0.019,-0.019,0.038,-0.078,-0.137,0.368,,,,,,,,,8121.0,0.0,0.0,22.0,-535297024.0,14.0,0.0,8.0,0.0,2.0,0.0
16,8134.0,0.0,0.0,0.0,0.0,8133.0,4.090909481048584,,,,,,,,,2.4281179904937744,-0.028,-0.028,0.048,-0.103,-0.196,0.427,,,,,,,,,8131.0,-1.0,0.0,23.0,-535292928.0,-9.0,0.0,7.0,0.0,-3.0,0.0
17,8144.0,0.0,0.0,0.0,0.0,8143.0,4.090909481048584,,,,,,,,,2.450601816177368,-0.03,-0.03,0.065,-0.081,-0.193,0.493,,,,,,,,,8141.0,-1.0,0.0,23.0,-535292928.0,-9.0,4.0,7.0,1.0,0.0,2.0
18,8154.0,0.0,0.0,0.0,0.0,8153.0,4.090909481048584,,,,,,,,,2.474066972732544,-0.036,-0.036,0.091,-0.078,-0.114,0.562,,,,,,,,,8151.0,0.0,0.0,20.0,-536342528.0,-3.0,-2.0,-5.0,3.0,0.0,1.0
19,8164.0,0.0,0.0,0.0,0.0,8163.0,4.090909481048584,,,,,,,,,2.501467704772949,-0.032,-0.032,0.108,-0.038,-0.083,0.581,,,,,,,,,8161.0,-1.0,0.0,20.0,-535291904.0,-14.0,3.0,-5.0,0.0,0.0,1.0
20,8174.0,0.0,0.0,0.0,0.0,8173.0,4.090909481048584,,,,,,,,,2.524427890777588,-0.025,-0.025,0.127,0.015,-0.025,0.593,,,,,,,,,8171.0,-1.0,0.0,20.0,-535293952.0,-5.0,0.0,-5.0,0.0,4.0,0.0
21,8184.0,54208.0,55934.0,56302.0,54600.0,8183.0,4.090909481048584,,,,,,,,,2.5455639362335205,-0.022,-0.022,0.144,0.043,-0.023,0.584,,,,,,,,,8181.0,-1.0,0.0,20.0,-535293952.0,-5.0,3.0,-5.0,0.0,1.0,1.0
22,8194.0,54470.0,55396.0,55368.0,54466.0,8193.0,4.090909481048584,,,,,,,,,2.565868377685547,-0.021,-0.021,0.156,0.056,-0.014,0.573,,,,,,,,,8191.0,0.0,0.0,22.0,-535294976.0,-1.0,0.0,9.0,1.0,8.0,-1.0
23,8204.0,54729.0,55487.0,55379.0,54737.0,8203.0,3.895601511001587,,,,,,,,,2.5841403007507324,-0.018,-0.018,0.166,0.075,-0.002,0.554,,,,,,,,,8201.0,0.0,0.0,23.0,-536343552.0,-2.0,-2.0,9.0,-3.0,0.0,-1.0
24,8214.0,54552.0,55876.0,56280.0,54240.0,8213.0,3.4152493476867676,,,,,,,,,2.603071451187134,-0.017,-0.017,0.171,0.078,0.0,0.546,,,,,,,,,8211.0,-1.0,0.0,23.0,-535293952.0,-6.0,0.0,9.0,10.0,0.0,23.0
25,8224.0,55549.0,56609.0,55659.0,53755.0,8223.0,3.3255133628845215,,,,,,,,,2.621002435684204,-0.015,-0.015,0.182,0.088,0.009,0.527,,,,,,,,,8221.0,-1.0,0.0,23.0,-536342528.0,-8.0,-2.0,9.0,-8.0,-31.0,-26.0
26,8234.0,54998.0,56330.0,55756.0,55128.0,8233.0,3.161876916885376,,,,,,,,,2.640385389328003,-0.012,-0.012,0.193,0.101,0.02,0.514,,,,,,,,,8231.0,-2.0,0.0,23.0,-535292928.0,-18.0,4.0,9.0,-43.0,-26.0,-93.0
27,8244.0,56281.0,57627.0,55539.0,55621.0,8243.0,3.098533868789673,,,,,,,,,2.6586575508117676,-0.009,-0.009,0.203,0.107,0.03,0.495,,,,,,,,,8241.0,0.0,0.0,20.0,-535294976.0,-4.0,3.0,-6.0,-38.0,-25.0,-23.0
28,8254.0,54269.0,55479.0,58753.0,57271.0,8253.0,3.098533868789673,,,,,,,,,2.6774916648864746,-0.005,-0.005,0.215,0.118,0.04,0.486,,,,,,,,,8251.0,-2.0,0.0,20.0,-535292928.0,-19.0,4.0,-7.0,49.0,-19.0,27.0
29,8264.0,56040.0,56598.0,57410.0,56280.0,8263.0,3.056305170059204,,,,,,,,,2.697035074234009,-0.003,-0.003,0.224,0.119,0.05,0.462,,,,,,,,,8261.0,-1.0,0.0,20.0,-535293952.0,-12.0,4.0,-5.0,18.0,1.0,5.0
30,8274.0,56005.0,57777.0,57371.0,55787.0,8273.0,3.07214093208313,,,,,,,,,2.7142233848571777,0.0,0.0,0.234,0.124,0.06,0.447,,,,,,,,,8271.0,-1.0,0.0,20.0,-536342528.0,-12.0,0.0,-5.0,16.0,-1.0,-17.0
31,8284.0,55324.0,57140.0,56916.0,55340.0,8283.0,3.0879766941070557,,,,,,,,,2.7327911853790283,0.003,0.003,0.243,0.127,0.069,0.424,,,,,,,,,8281.0,0.0,0.0,23.0,-1073213952.0,-5.0,-3.0,16.0,18.0,-31.0,-5.0
32,8294.0,55188.0,57812.0,57296.0,55008.0,8293.0,3.124926805496216,,,,,,,,,2.7547616958618164,0.006,0.006,0.251,0.128,0.073,0.399,,,,,,,,,8291.0,-2.0,0.0,24.0,-535292416.0,-20.0,5.0,16.0,32.0,1.0,-14.0
